zipcode,Income per capita,Median household income,Poverty, Median age,Median home value,Median monthly owner cost,Total Population,White Population,Black Population,American Indian Population,Asian Population,Hispanic Population,Population identifying as 2+ races,Percent of transit public transport,Latitude,Longitude,City,County
93927,17063,63696,2561,27.6,334700,1797,18344,6547,303,32,170,16528,690,12,36.26978,-121.38018,Greenfield,Monterey
93035,39193,85218,1911,40.8,608900,2611,28426,19711,603,157,1927,13025,3360,79,34.19034,-119.22879,Oxnard,Ventura
93067,41576,75144,21,49.9,895300,,369,369,0,0,0,0,0,0,34.42162,-119.59277,Summerland,Santa Barbara
93203,12445,40045,7033,24.8,176800,1277,22546,16393,144,164,329,21072,1280,13,35.12158,-118.8468,Arvin,Kern
93060,23840,63573,4970,33.1,432200,2096,33799,28891,56,297,254,26988,1534,173,34.36543,-119.09563,Santa Paula,Ventura
93065,45613,100497,4975,40.5,620800,2780,71906,54701,1267,221,7740,17707,4829,325,34.26206,-118.77151,Simi Valley,Ventura
93066,79765,106900,127,48.1,976400,3933,2925,2574,0,0,97,1174,129,0,34.28851,-119.02848,Somis,Ventura
93105,61713,103156,1888,46.4,1125700,3689,26933,23015,152,154,1107,5405,1229,296,34.52702,-119.76082,Santa Barbara,Santa Barbara
93208,13927,,68,26.8,,,110,88,0,22,0,0,0,0,36.1298,-118.63982,Camp Nelson,Tulare
93215,14286,46752,9129,31.1,203300,1386,55648,31997,2235,319,7436,42800,7310,24,35.7764,-119.18835,Delano,Kern
93219,13556,41012,2359,27.2,156000,973,10998,6769,20,9,603,10341,1708,11,35.87908,-119.28818,Earlimart,Tulare
93225,25807,52300,901,45.2,242200,1449,5538,5182,0,44,33,793,169,11,34.78532,-119.04196,Frazier Park,Ventura
93210,22146,61808,2705,33.9,199900,1427,18339,9897,503,442,343,11469,1382,32,36.19519,-120.43245,Coalinga,Fresno
93243,25008,34006,275,46.5,172000,1625,1513,1193,0,161,102,567,57,0,34.84057,-118.81769,Lebec,Kern
93250,12660,38111,3544,28.5,183600,1166,14689,11227,150,53,61,13467,1928,57,35.66456,-119.20278,McFarland,Kern
93257,19855,44693,17888,31.4,185700,1328,75483,48971,309,1813,3035,50058,6868,217,35.98708,-118.89493,Porterville,Tulare
93262,,,45,,,,45,21,24,0,0,0,0,0,36.50256,-118.68109,Sequoia National Park,Tulare
93615,12416,46886,1728,26.8,164900,992,6335,3275,259,16,68,5910,260,0,36.50374,-119.28385,Cutler,Tulare
93620,24603,45257,1273,33,243400,1374,8452,4849,252,121,95,5854,375,9,37.0448,-120.6223,Dos Palos,Merced
93622,16119,38391,2931,29.9,178400,1182,9417,5069,29,0,11,8584,146,0,36.79283,-120.62434,Firebaugh,Fresno
93645,22260,,0,47.3,,,222,119,0,0,0,103,86,0,37.1641,-119.61824,O'Neals,Madera
93650,14689,38616,764,30.2,146100,1433,2885,1198,100,0,164,1944,623,0,36.84026,-119.80038,Fresno,Fresno
93512,25421,42708,4,49.5,206900,1042,244,162,0,80,1,22,0,0,37.87379,-118.53455,Benton,Mono
93516,35147,51012,671,37.1,67100,867,2406,1486,74,97,164,581,256,0,35.0081,-117.64268,Boron,Kern
93523,25631,63314,258,26.8,67200,900,3681,2663,146,0,166,737,476,0,34.99788,-117.88308,Edwards,Kern
93527,41887,73720,602,57.7,174000,1880,1690,1672,18,0,0,115,0,0,35.80294,-117.98504,Inyokern,Tulare
93531,58368,93850,0,53.9,435700,,371,371,0,0,0,41,0,0,35.22937,-118.60781,Keene,Kern
93534,19648,43247,9679,33.2,241000,1581,39798,20635,10580,262,1207,15748,3189,306,34.71759,-118.15079,Lancaster,Los Angeles
93553,35497,62875,251,54.3,267800,2021,1513,1092,18,0,11,400,88,11,34.44515,-117.89611,Pearblossom,Los Angeles
93554,15910,20700,26,73.7,,,99,99,0,0,0,0,0,0,35.36914,-117.75876,Randsburg,Kern
93666,8766,25990,448,24.5,115600,,1029,721,0,32,0,881,23,0,36.54623,-119.33629,Sultana,Tulare
93675,27550,57321,436,50.5,233500,1819,3775,3296,56,57,355,356,11,0,36.73251,-119.19285,Squaw Valley,Fresno
93721,16195,28101,1689,33.7,195400,1427,8475,4444,981,267,262,4994,748,27,36.73282,-119.78383,Fresno,Fresno
93722,24640,62225,14850,30.8,254800,1591,85811,39526,8824,941,15535,39344,9574,250,36.80003,-119.87791,Fresno,Fresno
93901,33423,72434,3367,36,542900,2200,28089,13658,404,373,1935,16836,2677,137,36.64794,-121.63044,Salinas,Monterey
93920,30195,46429,273,38.7,1564100,,1430,1122,0,0,0,604,26,26,36.03164,-121.52592,Big Sur,Monterey
93950,52786,89088,855,48.3,897000,2969,15471,12995,96,39,1107,1714,924,33,36.61899,-121.92575,Pacific Grove,Monterey
93239,17177,41707,333,38.2,186300,,1785,846,9,55,0,1764,147,0,36.03293,-119.98645,Kettleman City,Kings
93241,12840,36741,5155,30,133700,1080,16988,13212,0,0,147,16015,1130,24,35.24922,-118.91224,Lamont,Kern
93255,27605,28200,150,67.6,145800,1310,854,805,0,0,37,0,12,0,35.68292,-118.0798,Onyx,Kern
93256,12786,34607,1509,29.4,141100,1360,5811,4087,206,0,98,5195,546,0,35.96805,-119.31251,Pixley,Tulare
93280,14322,39425,4502,30.5,180600,1184,28394,18346,1655,259,268,23713,4251,12,35.65204,-119.44716,Wasco,Kern
93301,21338,31089,5223,30.1,184300,1573,12624,7048,2069,20,213,4960,881,47,35.38428,-119.02057,Bakersfield,Kern
93437,24666,67917,87,23.9,,,3646,2316,399,8,170,589,663,9,34.76049,-120.51102,Lompoc,Santa Barbara
93445,30810,66428,832,42.6,402200,2180,7327,5006,123,90,505,3199,625,53,35.03319,-120.62002,Oceano,San Luis Obispo
94565,29871,78985,11209,34.2,408400,2093,97249,31976,12537,817,16242,47381,11231,3922,38.00926,-121.92886,Pittsburg,Contra Costa
94566,75563,163499,2296,43.6,1135500,4001,45050,25675,562,109,14167,5105,2953,1762,37.65032,-121.85881,Pleasanton,Alameda
94577,41543,89219,3646,41,637300,2621,48520,18494,6101,447,14348,13272,3531,3585,37.71595,-122.16615,San Leandro,Alameda
94590,28759,57254,6788,37.9,349500,1823,37378,13862,8631,262,4254,12715,3154,1164,38.09546,-122.24986,Vallejo,Solano
94599,51196,65962,241,63.5,529900,2189,3070,2630,106,19,81,657,134,31,38.41012,-122.37365,Yountville,Napa
94074,95335,167813,0,42.4,1016300,4001,177,94,0,0,0,69,83,0,37.32817,-122.34164,San Gregorio,San Mateo
94131,91958,172785,1246,42.1,1356800,3985,30458,18087,1350,19,6361,3962,2878,5322,37.74569,-122.44243,San Francisco,San Francisco
94526,80817,163801,1248,47.3,1159300,4001,33738,27605,444,6,3924,2389,1354,733,37.81472,-121.98451,Danville,Contra Costa
94951,52327,96155,192,56.8,896100,3390,3672,2944,54,0,238,848,172,8,38.32252,-122.64492,Penngrove,Sonoma
94806,27107,68012,6890,35.5,443100,2108,63603,20863,9368,469,11700,33089,4528,3159,37.97811,-122.33618,San Pablo,Contra Costa
94903,62017,106919,1594,49.1,894500,3280,30198,22462,652,53,2536,3799,2525,932,38.02485,-122.5522,San Rafael,Marin
94930,54059,109044,790,48,885300,3411,8794,7701,21,0,372,703,442,194,37.97048,-122.61108,Fairfax,Marin
94954,43029,95724,2610,42.8,633700,2612,39018,29278,522,295,1976,8723,2749,380,38.24624,-122.56627,Petaluma,Sonoma
94933,54116,109953,190,48.4,875000,3671,880,571,0,0,17,265,124,0,38.01753,-122.68814,Forest Knolls,Marin
94941,98521,166934,1543,46.6,1500700,4001,32707,27663,368,0,1965,2344,2228,1535,37.92562,-122.60083,Mill Valley,Marin
94971,108542,109063,8,65.4,611600,1884,197,172,0,0,25,0,0,0,38.23724,-122.89006,Tomales,Marin
94972,41626,,0,38,,,227,227,0,0,0,0,0,0,38.33665,-122.93934,Valley Ford,Sonoma
94924,59468,86806,216,61.5,1125000,3467,1273,1139,0,0,32,28,97,15,37.95411,-122.73171,Bolinas,Marin
94920,133020,197000,261,49.4,2000001,4001,12592,10202,54,21,949,1087,1286,745,37.88732,-122.46549,Belvedere Tiburon,Marin
94949,56959,96356,758,48.3,779100,3321,17942,11952,1267,30,1113,3258,1275,710,38.06576,-122.53172,Novato,Marin
94956,66183,76818,90,58.5,1319400,2900,1181,1168,0,0,0,31,7,0,38.0476,-122.81046,Point Reyes Station,Marin
94002,78872,159599,1571,39.3,1599200,4001,27001,15131,345,56,8224,3357,1962,936,37.51366,-122.29853,Belmont,San Mateo
94107,103998,166430,2865,35.1,1130600,4001,29708,15967,1418,30,8628,3070,2405,4783,37.76473,-122.39508,San Francisco,San Francisco
96086,29100,41917,46,62.3,177500,1396,239,208,0,8,4,21,19,0,41.87407,-123.23012,Seiad Valley,Siskiyou
96097,26796,42559,1918,38.7,185200,1243,9468,7473,88,459,61,1366,1177,1,41.76234,-122.65921,Yreka,Siskiyou
96101,24600,50845,862,46.2,147900,1249,5152,4531,109,128,17,673,164,0,41.45803,-120.5043,Alturas,Modoc
96120,32005,68250,122,56.2,365200,1810,927,511,0,360,6,96,46,1,38.745,-119.82485,Markleeville,Alpine
96122,29625,49167,448,47.2,209300,1422,3594,3251,5,131,25,606,177,0,39.82082,-120.47652,Portola,Plumas
96123,13451,,3,28.5,212500,,45,42,0,0,0,0,3,0,40.80392,-120.30799,Ravendale,Lassen
96128,30126,76902,76,44.7,279400,1508,823,771,15,0,9,33,10,0,40.34948,-120.40198,Standish,Lassen
94043,77873,145994,1850,35.4,1239400,3623,31999,16276,1196,198,10218,5439,3035,1248,37.41188,-122.06892,Mountain View,Santa Clara
94087,77041,168228,2542,38.1,1808700,4001,57015,21157,489,369,29231,4738,3817,1136,37.35164,-122.03669,Sunnyvale,Santa Clara
94089,63326,130164,1231,36.3,295600,2638,23049,7909,456,45,11088,5232,899,545,37.41192,-122.01441,Sunnyvale,Santa Clara
94108,57624,64908,2399,41.4,1173900,3424,13535,4947,241,49,7344,549,602,1525,37.79189,-122.40854,San Francisco,San Francisco
94116,60048,119800,2576,44.2,1137200,3764,46594,16207,758,23,24136,3577,3495,7392,37.74457,-122.48611,San Francisco,San Francisco
94118,84746,132201,2608,38,1599600,4001,41241,22562,658,79,14051,3283,2991,7822,37.7801,-122.46185,San Francisco,San Francisco
94122,59814,122144,5225,39.6,1177100,3803,61248,24744,1443,82,27033,6052,4730,10272,37.76113,-122.48433,San Francisco,San Francisco
94306,86332,167043,1872,42,2000001,4001,27650,15026,453,176,10064,1661,1414,577,37.41627,-122.13088,Palo Alto,Santa Clara
94401,47900,94334,4267,35.6,874300,3128,35013,15007,1130,377,7146,12496,2959,1941,37.57445,-122.31942,San Mateo,San Mateo
94508,41467,111750,311,30.6,709600,3050,4083,2766,244,22,525,718,339,11,38.57909,-122.44451,Angwin,Napa
94515,61851,85263,455,47.7,746400,2700,7525,5959,0,71,92,2676,921,23,38.62449,-122.62503,Calistoga,Sonoma
94518,44537,95961,2590,41.4,618200,2777,28846,18548,684,120,3403,7157,2558,2034,37.95052,-122.02209,Concord,Contra Costa
94530,57876,107621,2095,41.7,855600,3217,25925,13302,1415,173,7384,3142,2803,3151,37.92076,-122.30068,El Cerrito,Contra Costa
94536,53600,132568,4768,38,936400,3083,74544,21703,2721,291,37450,12373,4340,2916,37.57072,-121.98555,Fremont,Alameda
94541,35147,82690,7588,37.2,615600,2513,66182,25435,9383,209,11168,29197,5995,2549,37.67376,-122.08707,Hayward,Alameda
94546,44180,101445,3193,41.4,764800,2832,45085,24220,3192,509,11283,7714,4144,2316,37.73441,-122.09056,Castro Valley,Alameda
94547,45865,110669,1399,41.7,564600,2662,26090,6998,4805,27,11520,3770,1559,1488,38.00637,-122.26117,Hercules,Contra Costa
94552,73596,180681,390,47.4,1020700,3430,15220,6000,1070,46,6437,1720,1346,545,37.70456,-122.01359,Castro Valley,Alameda
95458,43062,49137,434,39.9,233700,1658,2825,2260,72,115,147,381,66,0,39.11667,-122.78204,Lucerne,Lake
95553,31567,,119,40.5,,,783,636,0,0,0,147,0,0,40.22981,-123.87133,Miranda,Humboldt
95610,31683,65972,5152,36.4,353800,1824,46924,36981,1649,363,1884,9730,3847,302,38.69494,-121.27219,Citrus Heights,Sacramento
95361,36580,75138,3333,39.6,379600,2096,34624,28534,147,201,749,10321,2551,28,37.79342,-120.77654,Oakdale,Stanislaus
95457,36585,39875,684,58.6,258500,1524,3061,2234,8,16,39,709,242,0,38.87967,-122.52753,Lower Lake,Lake
95545,18569,,59,45.5,425000,,110,94,11,0,0,5,0,0,40.26159,-124.08599,Honeydew,Humboldt
95616,33549,61213,16602,22.9,707800,2744,53805,31628,1441,133,14007,7142,4452,1995,38.55819,-121.80044,Davis,Yolo
95211,2032,,0,19.7,,,2343,1570,69,7,611,276,73,15,37.98078,-121.31198,Stockton,San Joaquin
95248,21321,,30,55.8,205400,1792,108,108,0,0,0,0,0,0,38.32433,-120.46051,Rail Road Flat,Calaveras
95304,35913,92721,867,37.8,628300,3235,15533,9163,1197,112,1502,4976,2245,165,37.6773,-121.3948,Tracy,San Joaquin
95319,17478,34784,266,43.6,177600,1130,1548,1462,36,21,0,1003,2,9,37.6309,-120.87728,Empire,Stanislaus
95341,18441,46547,9486,27.8,206900,1337,34047,15893,1114,117,3649,23421,1586,49,37.23037,-120.50715,Merced,Merced
95375,18320,,0,79.5,,,5,4,0,1,0,1,0,0,38.21493,-119.97031,Strawberry,Tuolumne
95377,38210,119614,1759,36.9,540300,2581,32599,14551,1886,72,8643,10246,4327,230,37.65293,-121.49598,Tracy,San Joaquin
95391,41380,160902,717,30.9,629600,3172,21488,7871,1808,0,8898,2830,2428,521,37.76952,-121.5912,Tracy,Alameda
95435,17146,,0,19.8,,,313,313,0,0,0,0,0,0,39.00315,-122.8748,Finley,Lake
95467,31394,67756,463,41.8,334400,2003,5909,5278,26,0,47,544,250,0,38.80453,-122.54948,Hidden Valley Lake,Lake
95486,52318,,0,65.5,,,44,44,0,0,0,0,0,0,38.4741,-123.02403,Villa Grande,Sonoma
95604,56853,79773,11,63.1,,,62,62,0,0,0,0,0,0,38.9112,-121.0982,Auburn,Placer
95652,18902,33125,316,35.1,,,635,430,37,0,91,164,77,0,38.66265,-121.40079,Mcclellan,Sacramento
95679,36119,,0,48.6,,,63,63,0,0,0,0,0,0,38.90524,-122.26727,Rumsey,Yolo
95680,,,0,,,,0,0,0,0,0,0,0,0,38.24142,-121.57816,Ryde,Sacramento
95697,29062,,11,54.7,,,188,177,0,0,0,140,0,0,38.73284,-121.80701,Yolo,Yolo
95698,94536,,18,59.8,597600,,193,193,0,0,0,24,0,0,38.8187,-121.91012,Zamora,Yolo
95699,,,7,,,,13,13,0,0,0,0,0,0,38.44074,-120.85702,Drytown,Amador
95757,36275,108507,4732,36.2,477100,2575,51676,17399,6354,206,19365,10726,4870,561,38.33886,-121.43643,Elk Grove,Sacramento
94952,52796,92314,1983,43.2,830400,2847,35198,27939,371,206,922,6867,2586,510,38.23007,-122.76338,Petaluma,Marin
94960,88481,148163,523,45.9,1220500,4001,16199,14325,266,0,609,1340,729,547,37.99707,-122.57838,San Anselmo,Marin
94970,70256,122721,64,58.6,1666700,4001,653,639,0,0,0,45,0,0,37.91694,-122.65553,Stinson Beach,Marin
94542,45116,115956,1298,35.2,831800,3108,15149,6663,1534,87,3403,4291,1764,682,37.6553,-122.02584,Hayward,Alameda
94550,65380,150061,1929,42.8,880400,3411,52617,39979,770,131,6116,8423,3809,885,37.51746,-121.59406,Livermore,Alameda
94553,50404,106557,2906,41.4,597500,2631,49801,34964,2016,286,4886,9096,5202,1579,37.97999,-122.15368,Martinez,Contra Costa
94602,57911,107208,2010,42.9,859500,3426,29593,13539,4549,336,5432,5298,2530,2818,37.80517,-122.20422,Oakland,Alameda
94608,56524,95716,3982,34.5,654300,2811,31572,13888,7393,227,5214,3743,2818,4710,37.83611,-122.28621,Emeryville,Alameda
94609,57860,95693,2878,34.2,913200,3146,23729,11112,5414,65,2819,2995,2660,4994,37.83476,-122.2642,Oakland,Alameda
94922,45234,112244,83,36.6,790900,4001,726,547,27,25,0,25,108,0,38.35683,-122.95098,Bodega,Sonoma
94931,39029,85698,755,39.1,595100,2533,9097,7656,84,161,176,1799,503,196,38.32229,-122.71497,Cotati,Sonoma
94946,104480,112083,51,55.7,1652800,4001,723,702,0,0,12,64,3,2,38.07176,-122.68785,Nicasio,Marin
94950,56069,153220,14,33.7,1125000,4001,118,85,33,0,0,0,0,0,38.02122,-122.76187,Olema,Marin
94973,65094,120825,120,61.4,936600,3322,1515,1353,0,19,0,20,121,67,38.01259,-122.63947,Woodacre,Marin
94555,59938,161175,1045,37.2,1007600,3229,38017,6087,1106,121,27519,2403,1614,1527,37.55083,-122.08043,Fremont,Alameda
94571,38943,68617,1407,63.2,367800,1688,10330,8083,1127,20,457,2357,302,43,38.1566,-121.7482,Rio Vista,Solano
94576,74109,,15,71.6,857100,2675,123,107,0,0,13,3,0,0,38.54932,-122.47581,Deer Park,Napa
94591,37152,91380,4695,40.7,455800,2342,56333,18191,8634,93,17707,11702,6041,1196,38.12702,-122.19635,Vallejo,Solano
94595,70310,78874,622,69,639200,2847,17730,14537,305,70,1838,1112,824,649,37.87206,-122.06892,Walnut Creek,Contra Costa
94596,69978,115938,1398,38.4,1032100,3283,22247,16181,522,52,2936,2037,1857,2215,37.88902,-122.03676,Walnut Creek,Contra Costa
94598,79968,156280,859,47.5,989200,3505,26666,17108,704,57,5775,2982,2485,2137,37.89238,-121.98283,Walnut Creek,Contra Costa
94606,35816,63188,5858,37,613800,2433,37640,10190,6265,338,13674,7808,2334,4734,37.79179,-122.24455,Oakland,Alameda
94610,73988,104919,2218,38.8,1074000,3562,31553,17230,5348,108,4739,3840,2881,4152,37.81229,-122.24048,Oakland,Alameda
94618,94967,169856,970,42.3,1317900,4001,17110,11865,746,31,2308,1540,1432,2563,37.8442,-122.23868,Oakland,Alameda
94703,53089,87114,2797,35,970500,3130,21942,12497,2638,63,3577,2637,2146,3758,37.86397,-122.27573,Berkeley,Alameda
94705,89779,139029,1161,44,1394300,4001,13612,10711,417,26,1486,727,866,1628,37.86523,-122.2384,Berkeley,Alameda
94937,61655,74500,56,61.3,1087000,2571,920,857,0,0,0,76,38,0,38.09466,-122.92719,Inverness,Marin
94940,88198,,0,58.9,898000,3225,244,187,0,57,0,20,0,0,38.15754,-122.86376,Marshall,Marin
94965,89925,108901,990,51.6,1240200,3709,11438,8707,779,1,846,1285,728,657,37.85263,-122.52699,Sausalito,Marin
94558,46767,97759,4114,43,670700,2791,66854,51770,781,394,1688,23165,4456,328,38.50846,-122.26497,Napa,Napa
94564,43788,105217,702,43,566000,2493,19201,8163,2155,84,4783,4646,1927,899,37.98896,-122.27018,Pinole,Contra Costa
94015,41177,100208,4195,40,878700,2959,65199,12461,2296,548,39899,11036,4428,5949,37.68121,-122.48074,Daly City,San Mateo
94027,154083,250001,174,49.1,2000001,4001,7193,5248,98,0,1461,540,228,71,37.45399,-122.20313,Atherton,San Mateo
94038,53550,110448,285,43.4,979600,3420,3350,2766,18,8,127,925,285,162,37.52946,-122.4849,Moss Beach,San Mateo
94041,84521,149291,859,34.5,1674400,3978,13996,8063,332,9,3543,2938,969,763,37.38822,-122.07529,Mountain View,Santa Clara
95988,25256,53855,1211,41.2,229100,1460,8460,6673,100,204,617,2059,324,8,39.49825,-122.28698,Willows,Glenn
95631,40107,84265,648,51.1,382800,2089,6604,6340,0,0,79,778,126,0,39.05453,-120.75365,Foresthill,Placer
95638,37329,70313,154,53.8,577800,2036,2142,1635,96,28,97,386,113,7,38.33969,-121.11481,Herald,Sacramento
95640,34295,69648,904,46.4,319100,1696,11872,10576,173,24,5,1663,658,1,38.33922,-120.94024,Ione,Amador
95658,54886,108871,160,48.8,664500,2925,6491,5609,227,67,202,582,325,0,38.87938,-121.15173,Newcastle,Placer
95666,37453,71648,489,56.5,280400,1570,4692,4186,12,28,106,302,340,17,38.54113,-120.33076,Pioneer,Amador
95681,22759,49948,32,36.2,269900,1581,1023,1004,0,19,0,120,0,0,38.99809,-121.35422,Sheridan,Placer
95686,17151,40333,345,33.3,239800,1500,1133,615,35,0,75,577,339,0,38.19039,-121.48543,Thornton,San Joaquin
95690,44694,65742,354,34.8,586300,2815,2060,1563,41,0,104,730,14,0,38.23429,-121.58672,Walnut Grove,Sacramento
95693,44386,100479,658,51.9,617200,2372,6404,5164,155,91,475,1515,298,0,38.39851,-121.21956,Wilton,Sacramento
95695,33472,68158,4165,37.1,388800,1962,40340,30325,452,550,1341,19340,5155,398,38.68847,-121.85666,Woodland,Yolo
95709,40052,71659,1072,50.9,446200,2158,5634,5305,0,6,100,302,164,3,38.74886,-120.68134,Camino,El Dorado
95726,37405,75213,1031,48.9,319200,1956,8207,7610,44,79,202,719,141,9,38.75418,-120.41989,Pollock Pines,El Dorado
95728,40088,96310,0,51.7,733100,3030,328,282,0,0,46,0,0,0,39.29673,-120.40358,Soda Springs,Placer
95816,56485,70448,1739,34.3,606800,2770,16913,13097,541,58,970,2787,1271,308,38.57555,-121.46543,Sacramento,Sacramento
95829,32761,97009,3300,35.5,400100,2247,29014,11121,2130,102,11150,5229,2789,288,38.48759,-121.33326,Sacramento,Sacramento
95833,33168,69798,4849,32.5,326600,1882,40380,18015,5319,490,4503,15862,4310,507,38.61529,-121.51558,Sacramento,Sacramento
95835,45074,104404,1507,39.1,430100,2319,39444,15655,5631,299,12351,5496,3582,440,38.67088,-121.52464,Sacramento,Sacramento
95811,50398,69560,1426,31.6,610300,2855,6878,4195,664,75,590,1477,637,176,38.58761,-121.49077,Sacramento,Sacramento
95915,,,0,,,,0,0,0,0,0,0,0,0,39.97926,-121.21492,Belden,Plumas
95054,64668,158212,1480,33.8,1081800,3634,23959,6245,1384,42,13042,3583,1169,332,37.39308,-121.96483,Santa Clara,Santa Clara
95219,42946,82078,1531,36.8,420200,2260,29117,14163,2665,97,6483,7449,3158,95,38.0207,-121.51584,Stockton,San Joaquin
95864,60025,107115,2246,45.3,598700,2538,25001,18806,753,44,2252,3372,1782,117,38.58512,-121.37655,Sacramento,Sacramento
95914,30312,,119,51.3,225000,2100,660,613,24,0,0,52,15,0,39.40756,-121.37878,Bangor,Butte
95923,25589,,0,77.4,487500,,27,27,0,0,0,0,0,0,40.18385,-121.13672,Canyon Dam,Plumas
95934,20726,,44,62.7,,,80,65,0,0,0,15,0,0,40.07463,-120.93108,Crescent Mills,Plumas
95936,46731,,0,68,,,99,93,0,0,0,13,6,0,39.56336,-120.79279,Downieville,Sierra
95949,39945,80216,1564,52.9,425000,2121,20763,18924,94,180,173,1566,1174,43,39.102,-121.13343,Grass Valley,Nevada
92309,20682,38750,121,31.8,,574,634,407,0,35,35,489,91,0,35.24942,-116.15578,Baker,San Bernardino
92311,21693,46102,8841,32.1,130900,1145,32619,19343,4342,655,720,14346,3863,171,34.97204,-117.0101,Barstow,San Bernardino
92339,30865,63661,131,36,300000,1755,1382,1124,0,6,0,144,179,0,34.08189,-116.83838,Forest Falls,San Bernardino
95129,68281,157747,1478,41.3,1551500,3908,40277,9934,1250,125,26438,2344,1561,791,37.30597,-122.00072,San Jose,Santa Clara
95203,21671,46892,3395,33.8,237500,1377,15561,8826,1732,92,1459,8501,1106,142,37.95237,-121.33098,Stockton,San Joaquin
95205,16123,39013,9313,30.6,190000,1163,37133,20547,2044,237,3118,27389,3906,88,37.96425,-121.25955,Stockton,San Joaquin
95641,30122,42174,248,53.5,221600,1439,1459,1253,8,12,51,261,78,5,38.15046,-121.60271,Isleton,Sacramento
95642,36017,63453,548,55.8,331300,1747,6547,5785,20,55,85,850,377,2,38.3434,-120.76398,Jackson,Amador
95648,42931,88167,3602,43.9,475600,2263,52777,43482,624,164,3509,9252,3117,164,38.92643,-121.31101,Lincoln,Placer
95661,45515,88966,2616,42.2,512600,2434,31851,25386,593,317,2894,4492,2061,133,38.74129,-121.24925,Roseville,Placer
95670,35086,71732,5908,35.5,348500,1848,57222,35244,4884,313,7900,11623,4314,539,38.60461,-121.27963,Rancho Cordova,Sacramento
95683,53561,111865,222,52.4,526800,2412,6084,4984,247,106,208,976,387,32,38.51018,-121.09894,Sloughhouse,Sacramento
95688,45387,98579,2720,39.9,519000,2480,38114,27711,1729,153,3519,9132,2871,139,38.41901,-122.02571,Vacaville,Solano
95701,57309,85294,100,58.2,448300,1822,1064,982,5,0,63,14,10,0,39.22633,-120.76741,Alta,Placer
95715,40658,,3,46.1,287500,1375,101,98,0,0,0,0,3,0,39.27495,-120.64388,Emigrant Gap,Placer
95721,,,0,,,,0,0,0,0,0,0,0,0,38.82341,-120.09379,Echo Lake,El Dorado
95736,18253,56845,0,24.8,,,277,230,15,0,0,16,32,0,39.03905,-120.97738,Weimar,Placer
95776,33665,84856,2309,34.3,393700,2242,24311,15601,582,204,3458,11695,1829,267,38.68889,-121.70776,Woodland,Yolo
92883,39898,107393,2089,38.8,494800,2720,36608,22635,3270,89,3656,12446,3074,97,33.75994,-117.47827,Corona,Riverside
92536,29767,48182,414,48.9,332400,1575,2639,2110,38,0,29,344,218,0,33.48791,-116.81528,Aguanga,Riverside
92557,25054,76174,6613,32.8,345700,1873,54275,20050,9374,240,3421,28956,3785,217,33.96855,-117.25704,Moreno Valley,Riverside
94520,30462,68756,4657,33.5,451000,1973,38709,16814,1828,197,4801,18527,3814,2193,37.99344,-122.03532,Concord,Contra Costa
94538,47204,119206,3029,36.2,848100,2816,67283,15419,2475,452,36805,12801,4484,2227,37.50653,-121.96361,Fremont,Alameda
94559,40702,76960,2826,38.2,681800,2416,27564,20900,146,238,822,11662,1355,207,38.25238,-122.29382,Napa,Napa
94578,31695,71758,6334,36.6,594700,2476,42468,13130,7720,250,11499,14887,3915,2530,37.70675,-122.1256,San Leandro,Alameda
94580,35937,96581,2198,39,615900,2510,29661,11557,1367,251,9513,11588,2036,1329,37.67803,-122.13334,San Lorenzo,Alameda
94702,53029,85357,2035,39.8,913700,3135,17000,8945,3484,126,2039,1923,1828,2149,37.86619,-122.28634,Berkeley,Alameda
94704,23005,46735,9705,21.8,902200,2856,29509,13229,1317,128,10709,3836,2428,2865,37.8664,-122.26088,Berkeley,Alameda
94707,89652,161332,390,53.3,1209200,4001,11887,8980,201,17,1263,668,1245,1082,37.89843,-122.27917,Berkeley,Alameda
94904,103288,135972,846,48.4,1615700,4001,13319,11418,120,9,733,1714,623,556,37.94841,-122.55288,Greenbrae,Marin
94014,36650,98879,3146,40.8,804300,2882,49565,9867,1591,271,26969,14688,3663,6146,37.6907,-122.44769,Daly City,San Mateo
94020,85587,183642,73,45.7,883800,3548,1979,1780,2,2,127,105,63,0,37.28473,-122.21969,La Honda,San Mateo
94028,136519,221667,178,54.8,2000001,4001,6718,5793,18,6,510,423,337,14,37.37492,-122.21136,Portola Valley,San Mateo
94040,83997,139717,2481,35.5,1995100,3958,34804,17468,389,134,11982,5766,1989,1092,37.38034,-122.08531,Mountain View,Santa Clara
94102,59038,53539,6015,39,1059800,4001,33264,13082,3161,625,10170,5692,2548,7363,37.77956,-122.41931,San Francisco,San Francisco
94111,100006,141230,730,45,1268900,4001,4023,2093,237,0,1457,213,193,413,37.79847,-122.3998,San Francisco,San Francisco
94010,100096,158316,1501,42.1,2000001,4001,42466,24933,546,69,12445,4099,2663,2435,37.57306,-122.37828,Burlingame,San Mateo
94044,54053,130327,1656,42.9,943500,3158,38677,23344,1025,201,8123,7184,3269,1987,37.60544,-122.47993,Pacifica,San Mateo
94070,95435,190872,941,40.7,1770200,4001,30420,21620,213,37,5360,2473,2512,1079,37.49739,-122.27021,San Carlos,San Mateo
94105,172877,250001,1012,32.9,1496400,4001,12944,5151,62,0,6927,732,697,1912,37.79239,-122.39707,San Francisco,San Francisco
