zipcode,Income per capita,Median household income,Poverty, Median age,Median home value,Median monthly owner cost,Total Population,White Population,Black Population,American Indian Population,Asian Population,Hispanic Population,Population identifying as 2+ races,Percent of transit public transport,Latitude,Longitude,City,County
94043,77873.0,145994.0,1850,35.4,1239400.0,3623.0,31999,16276,1196,198,10218,5439,3035,1248,37.41188,-122.06891999999999,Mountain View,Santa Clara
94087,77041.0,168228.0,2542,38.1,1808700.0,4001.0,57015,21157,489,369,29231,4738,3817,1136,37.35164,-122.03669,Sunnyvale,Santa Clara
94089,63326.0,130164.0,1231,36.3,295600.0,2638.0,23049,7909,456,45,11088,5232,899,545,37.41192,-122.01441000000001,Sunnyvale,Santa Clara
94108,57624.0,64908.0,2399,41.4,1173900.0,3424.0,13535,4947,241,49,7344,549,602,1525,37.79189,-122.40853999999999,San Francisco,San Francisco
94116,60048.0,119800.0,2576,44.2,1137200.0,3764.0,46594,16207,758,23,24136,3577,3495,7392,37.74457,-122.48611000000001,San Francisco,San Francisco
94118,84746.0,132201.0,2608,38.0,1599600.0,4001.0,41241,22562,658,79,14051,3283,2991,7822,37.7801,-122.46185,San Francisco,San Francisco
94122,59814.0,122144.0,5225,39.6,1177100.0,3803.0,61248,24744,1443,82,27033,6052,4730,10272,37.76113,-122.48433,San Francisco,San Francisco
94306,86332.0,167043.0,1872,42.0,2000001.0,4001.0,27650,15026,453,176,10064,1661,1414,577,37.416270000000004,-122.13088,Palo Alto,Santa Clara
94401,47900.0,94334.0,4267,35.6,874300.0,3128.0,35013,15007,1130,377,7146,12496,2959,1941,37.57445,-122.31942,San Mateo,San Mateo
94508,41467.0,111750.0,311,30.6,709600.0,3050.0,4083,2766,244,22,525,718,339,11,38.57909,-122.44451000000001,Angwin,Napa
94515,61851.0,85263.0,455,47.7,746400.0,2700.0,7525,5959,0,71,92,2676,921,23,38.62449,-122.62503000000001,Calistoga,Sonoma
94518,44537.0,95961.0,2590,41.4,618200.0,2777.0,28846,18548,684,120,3403,7157,2558,2034,37.950520000000004,-122.02208999999999,Concord,Contra Costa
94530,57876.0,107621.0,2095,41.7,855600.0,3217.0,25925,13302,1415,173,7384,3142,2803,3151,37.920759999999994,-122.30068,El Cerrito,Contra Costa
94536,53600.0,132568.0,4768,38.0,936400.0,3083.0,74544,21703,2721,291,37450,12373,4340,2916,37.57072,-121.98555,Fremont,Alameda
94541,35147.0,82690.0,7588,37.2,615600.0,2513.0,66182,25435,9383,209,11168,29197,5995,2549,37.673759999999994,-122.08707,Hayward,Alameda
94546,44180.0,101445.0,3193,41.4,764800.0,2832.0,45085,24220,3192,509,11283,7714,4144,2316,37.73441,-122.09056000000001,Castro Valley,Alameda
94547,45865.0,110669.0,1399,41.7,564600.0,2662.0,26090,6998,4805,27,11520,3770,1559,1488,38.006370000000004,-122.26116999999999,Hercules,Contra Costa
94552,73596.0,180681.0,390,47.4,1020700.0,3430.0,15220,6000,1070,46,6437,1720,1346,545,37.70456,-122.01359,Castro Valley,Alameda
95458,43062.0,49137.0,434,39.9,233700.0,1658.0,2825,2260,72,115,147,381,66,0,39.11667,-122.78204,Lucerne,Lake
95553,31567.0,,119,40.5,,,783,636,0,0,0,147,0,0,40.22981,-123.87133,Miranda,Humboldt
95610,31683.0,65972.0,5152,36.4,353800.0,1824.0,46924,36981,1649,363,1884,9730,3847,302,38.69494,-121.27219,Citrus Heights,Sacramento
95361,36580.0,75138.0,3333,39.6,379600.0,2096.0,34624,28534,147,201,749,10321,2551,28,37.793420000000005,-120.77654,Oakdale,Stanislaus
95457,36585.0,39875.0,684,58.6,258500.0,1524.0,3061,2234,8,16,39,709,242,0,38.879670000000004,-122.52753,Lower Lake,Lake
95545,18569.0,,59,45.5,425000.0,,110,94,11,0,0,5,0,0,40.261590000000005,-124.08599,Honeydew,Humboldt
95616,33549.0,61213.0,16602,22.9,707800.0,2744.0,53805,31628,1441,133,14007,7142,4452,1995,38.55819,-121.80044,Davis,Yolo
95211,2032.0,,0,19.7,,,2343,1570,69,7,611,276,73,15,37.980779999999996,-121.31198,Stockton,San Joaquin
95248,21321.0,,30,55.8,205400.0,1792.0,108,108,0,0,0,0,0,0,38.324329999999996,-120.46051000000001,Rail Road Flat,Calaveras
95304,35913.0,92721.0,867,37.8,628300.0,3235.0,15533,9163,1197,112,1502,4976,2245,165,37.6773,-121.3948,Tracy,San Joaquin
95319,17478.0,34784.0,266,43.6,177600.0,1130.0,1548,1462,36,21,0,1003,2,9,37.6309,-120.87728,Empire,Stanislaus
95341,18441.0,46547.0,9486,27.8,206900.0,1337.0,34047,15893,1114,117,3649,23421,1586,49,37.23037,-120.50715,Merced,Merced
95375,18320.0,,0,79.5,,,5,4,0,1,0,1,0,0,38.214929999999995,-119.97031000000001,Strawberry,Tuolumne
95377,38210.0,119614.0,1759,36.9,540300.0,2581.0,32599,14551,1886,72,8643,10246,4327,230,37.65293,-121.49598,Tracy,San Joaquin
95391,41380.0,160902.0,717,30.9,629600.0,3172.0,21488,7871,1808,0,8898,2830,2428,521,37.76952,-121.5912,Tracy,Alameda
95435,17146.0,,0,19.8,,,313,313,0,0,0,0,0,0,39.00315,-122.8748,Finley,Lake
95467,31394.0,67756.0,463,41.8,334400.0,2003.0,5909,5278,26,0,47,544,250,0,38.80453,-122.54948,Hidden Valley Lake,Lake
95486,52318.0,,0,65.5,,,44,44,0,0,0,0,0,0,38.4741,-123.02403000000001,Villa Grande,Sonoma
95604,56853.0,79773.0,11,63.1,,,62,62,0,0,0,0,0,0,38.9112,-121.0982,Auburn,Placer
95652,18902.0,33125.0,316,35.1,,,635,430,37,0,91,164,77,0,38.66265,-121.40078999999999,Mcclellan,Sacramento
95679,36119.0,,0,48.6,,,63,63,0,0,0,0,0,0,38.90524,-122.26727,Rumsey,Yolo
95680,,,0,,,,0,0,0,0,0,0,0,0,38.24142,-121.57816000000001,Ryde,Sacramento
95697,29062.0,,11,54.7,,,188,177,0,0,0,140,0,0,38.73284,-121.80701,Yolo,Yolo
95698,94536.0,,18,59.8,597600.0,,193,193,0,0,0,24,0,0,38.8187,-121.91011999999999,Zamora,Yolo
95699,,,7,,,,13,13,0,0,0,0,0,0,38.440740000000005,-120.85701999999999,Drytown,Amador
95757,36275.0,108507.0,4732,36.2,477100.0,2575.0,51676,17399,6354,206,19365,10726,4870,561,38.33886,-121.43643,Elk Grove,Sacramento
94952,52796.0,92314.0,1983,43.2,830400.0,2847.0,35198,27939,371,206,922,6867,2586,510,38.23007,-122.76338,Petaluma,Marin
94960,88481.0,148163.0,523,45.9,1220500.0,4001.0,16199,14325,266,0,609,1340,729,547,37.99707,-122.57838000000001,San Anselmo,Marin
94970,70256.0,122721.0,64,58.6,1666700.0,4001.0,653,639,0,0,0,45,0,0,37.916940000000004,-122.65553,Stinson Beach,Marin
94542,45116.0,115956.0,1298,35.2,831800.0,3108.0,15149,6663,1534,87,3403,4291,1764,682,37.6553,-122.02583999999999,Hayward,Alameda
94550,65380.0,150061.0,1929,42.8,880400.0,3411.0,52617,39979,770,131,6116,8423,3809,885,37.51746,-121.59406000000001,Livermore,Alameda
94553,50404.0,106557.0,2906,41.4,597500.0,2631.0,49801,34964,2016,286,4886,9096,5202,1579,37.97999,-122.15368000000001,Martinez,Contra Costa
94602,57911.0,107208.0,2010,42.9,859500.0,3426.0,29593,13539,4549,336,5432,5298,2530,2818,37.805170000000004,-122.20421999999999,Oakland,Alameda
94608,56524.0,95716.0,3982,34.5,654300.0,2811.0,31572,13888,7393,227,5214,3743,2818,4710,37.83611,-122.28621000000001,Emeryville,Alameda
94609,57860.0,95693.0,2878,34.2,913200.0,3146.0,23729,11112,5414,65,2819,2995,2660,4994,37.834759999999996,-122.2642,Oakland,Alameda
94922,45234.0,112244.0,83,36.6,790900.0,4001.0,726,547,27,25,0,25,108,0,38.35683,-122.95098,Bodega,Sonoma
94931,39029.0,85698.0,755,39.1,595100.0,2533.0,9097,7656,84,161,176,1799,503,196,38.32229,-122.71497,Cotati,Sonoma
94946,104480.0,112083.0,51,55.7,1652800.0,4001.0,723,702,0,0,12,64,3,2,38.07176,-122.68785,Nicasio,Marin
94950,56069.0,153220.0,14,33.7,1125000.0,4001.0,118,85,33,0,0,0,0,0,38.02122,-122.76187,Olema,Marin
94973,65094.0,120825.0,120,61.4,936600.0,3322.0,1515,1353,0,19,0,20,121,67,38.01259,-122.63946999999999,Woodacre,Marin
94555,59938.0,161175.0,1045,37.2,1007600.0,3229.0,38017,6087,1106,121,27519,2403,1614,1527,37.55083,-122.08043,Fremont,Alameda
94571,38943.0,68617.0,1407,63.2,367800.0,1688.0,10330,8083,1127,20,457,2357,302,43,38.1566,-121.7482,Rio Vista,Solano
94576,74109.0,,15,71.6,857100.0,2675.0,123,107,0,0,13,3,0,0,38.54932,-122.47581000000001,Deer Park,Napa
94591,37152.0,91380.0,4695,40.7,455800.0,2342.0,56333,18191,8634,93,17707,11702,6041,1196,38.12702,-122.19635,Vallejo,Solano
94595,70310.0,78874.0,622,69.0,639200.0,2847.0,17730,14537,305,70,1838,1112,824,649,37.87206,-122.06891999999999,Walnut Creek,Contra Costa
94596,69978.0,115938.0,1398,38.4,1032100.0,3283.0,22247,16181,522,52,2936,2037,1857,2215,37.88902,-122.03676000000002,Walnut Creek,Contra Costa
94598,79968.0,156280.0,859,47.5,989200.0,3505.0,26666,17108,704,57,5775,2982,2485,2137,37.892379999999996,-121.98283,Walnut Creek,Contra Costa
94606,35816.0,63188.0,5858,37.0,613800.0,2433.0,37640,10190,6265,338,13674,7808,2334,4734,37.79179,-122.24455,Oakland,Alameda
94610,73988.0,104919.0,2218,38.8,1074000.0,3562.0,31553,17230,5348,108,4739,3840,2881,4152,37.812290000000004,-122.24048,Oakland,Alameda
94618,94967.0,169856.0,970,42.3,1317900.0,4001.0,17110,11865,746,31,2308,1540,1432,2563,37.8442,-122.23868,Oakland,Alameda
94703,53089.0,87114.0,2797,35.0,970500.0,3130.0,21942,12497,2638,63,3577,2637,2146,3758,37.86397,-122.27573000000001,Berkeley,Alameda
94705,89779.0,139029.0,1161,44.0,1394300.0,4001.0,13612,10711,417,26,1486,727,866,1628,37.86523,-122.2384,Berkeley,Alameda
94937,61655.0,74500.0,56,61.3,1087000.0,2571.0,920,857,0,0,0,76,38,0,38.09466,-122.92719,Inverness,Marin
94940,88198.0,,0,58.9,898000.0,3225.0,244,187,0,57,0,20,0,0,38.157540000000004,-122.86376000000001,Marshall,Marin
94965,89925.0,108901.0,990,51.6,1240200.0,3709.0,11438,8707,779,1,846,1285,728,657,37.85263,-122.52698999999998,Sausalito,Marin
94558,46767.0,97759.0,4114,43.0,670700.0,2791.0,66854,51770,781,394,1688,23165,4456,328,38.50846,-122.26496999999999,Napa,Napa
94564,43788.0,105217.0,702,43.0,566000.0,2493.0,19201,8163,2155,84,4783,4646,1927,899,37.98896,-122.27018000000001,Pinole,Contra Costa
94015,41177.0,100208.0,4195,40.0,878700.0,2959.0,65199,12461,2296,548,39899,11036,4428,5949,37.68121,-122.48074,Daly City,San Mateo
94027,154083.0,250001.0,174,49.1,2000001.0,4001.0,7193,5248,98,0,1461,540,228,71,37.453990000000005,-122.20313,Atherton,San Mateo
94038,53550.0,110448.0,285,43.4,979600.0,3420.0,3350,2766,18,8,127,925,285,162,37.52946,-122.4849,Moss Beach,San Mateo
94041,84521.0,149291.0,859,34.5,1674400.0,3978.0,13996,8063,332,9,3543,2938,969,763,37.388220000000004,-122.07529,Mountain View,Santa Clara
95988,25256.0,53855.0,1211,41.2,229100.0,1460.0,8460,6673,100,204,617,2059,324,8,39.49825,-122.28698,Willows,Glenn
95631,40107.0,84265.0,648,51.1,382800.0,2089.0,6604,6340,0,0,79,778,126,0,39.05453,-120.75365,Foresthill,Placer
95638,37329.0,70313.0,154,53.8,577800.0,2036.0,2142,1635,96,28,97,386,113,7,38.339690000000004,-121.11481,Herald,Sacramento
95640,34295.0,69648.0,904,46.4,319100.0,1696.0,11872,10576,173,24,5,1663,658,1,38.339220000000005,-120.94023999999999,Ione,Amador
95658,54886.0,108871.0,160,48.8,664500.0,2925.0,6491,5609,227,67,202,582,325,0,38.87938,-121.15173,Newcastle,Placer
95666,37453.0,71648.0,489,56.5,280400.0,1570.0,4692,4186,12,28,106,302,340,17,38.541129999999995,-120.33076000000001,Pioneer,Amador
95681,22759.0,49948.0,32,36.2,269900.0,1581.0,1023,1004,0,19,0,120,0,0,38.998090000000005,-121.35422,Sheridan,Placer
95686,17151.0,40333.0,345,33.3,239800.0,1500.0,1133,615,35,0,75,577,339,0,38.19039,-121.48543000000001,Thornton,San Joaquin
95690,44694.0,65742.0,354,34.8,586300.0,2815.0,2060,1563,41,0,104,730,14,0,38.23429,-121.58672,Walnut Grove,Sacramento
95693,44386.0,100479.0,658,51.9,617200.0,2372.0,6404,5164,155,91,475,1515,298,0,38.398509999999995,-121.21956000000002,Wilton,Sacramento
95695,33472.0,68158.0,4165,37.1,388800.0,1962.0,40340,30325,452,550,1341,19340,5155,398,38.68847,-121.85666,Woodland,Yolo
95709,40052.0,71659.0,1072,50.9,446200.0,2158.0,5634,5305,0,6,100,302,164,3,38.74886,-120.68133999999999,Camino,El Dorado
95726,37405.0,75213.0,1031,48.9,319200.0,1956.0,8207,7610,44,79,202,719,141,9,38.75418,-120.41989,Pollock Pines,El Dorado
95728,40088.0,96310.0,0,51.7,733100.0,3030.0,328,282,0,0,46,0,0,0,39.29673,-120.40358,Soda Springs,Placer
95816,56485.0,70448.0,1739,34.3,606800.0,2770.0,16913,13097,541,58,970,2787,1271,308,38.57555,-121.46543,Sacramento,Sacramento
95829,32761.0,97009.0,3300,35.5,400100.0,2247.0,29014,11121,2130,102,11150,5229,2789,288,38.487590000000004,-121.33326000000001,Sacramento,Sacramento
95833,33168.0,69798.0,4849,32.5,326600.0,1882.0,40380,18015,5319,490,4503,15862,4310,507,38.61529,-121.51558,Sacramento,Sacramento
95835,45074.0,104404.0,1507,39.1,430100.0,2319.0,39444,15655,5631,299,12351,5496,3582,440,38.67088,-121.52463999999999,Sacramento,Sacramento
95811,50398.0,69560.0,1426,31.6,610300.0,2855.0,6878,4195,664,75,590,1477,637,176,38.58761,-121.49077,Sacramento,Sacramento
95915,,,0,,,,0,0,0,0,0,0,0,0,39.97926,-121.21491999999999,Belden,Plumas
95054,64668.0,158212.0,1480,33.8,1081800.0,3634.0,23959,6245,1384,42,13042,3583,1169,332,37.39308,-121.96483,Santa Clara,Santa Clara
95219,42946.0,82078.0,1531,36.8,420200.0,2260.0,29117,14163,2665,97,6483,7449,3158,95,38.0207,-121.51584,Stockton,San Joaquin
95864,60025.0,107115.0,2246,45.3,598700.0,2538.0,25001,18806,753,44,2252,3372,1782,117,38.58512,-121.37655,Sacramento,Sacramento
95914,30312.0,,119,51.3,225000.0,2100.0,660,613,24,0,0,52,15,0,39.40756,-121.37878,Bangor,Butte
95923,25589.0,,0,77.4,487500.0,,27,27,0,0,0,0,0,0,40.18385,-121.13672,Canyon Dam,Plumas
95934,20726.0,,44,62.7,,,80,65,0,0,0,15,0,0,40.07463,-120.93108000000001,Crescent Mills,Plumas
95936,46731.0,,0,68.0,,,99,93,0,0,0,13,6,0,39.563359999999996,-120.79279,Downieville,Sierra
95949,39945.0,80216.0,1564,52.9,425000.0,2121.0,20763,18924,94,180,173,1566,1174,43,39.102,-121.13343,Grass Valley,Nevada
92309,20682.0,38750.0,121,31.8,,574.0,634,407,0,35,35,489,91,0,35.24942,-116.15578000000001,Baker,San Bernardino
92311,21693.0,46102.0,8841,32.1,130900.0,1145.0,32619,19343,4342,655,720,14346,3863,171,34.97204,-117.0101,Barstow,San Bernardino
92339,30865.0,63661.0,131,36.0,300000.0,1755.0,1382,1124,0,6,0,144,179,0,34.08189,-116.83838,Forest Falls,San Bernardino
95129,68281.0,157747.0,1478,41.3,1551500.0,3908.0,40277,9934,1250,125,26438,2344,1561,791,37.30597,-122.00072,San Jose,Santa Clara
95203,21671.0,46892.0,3395,33.8,237500.0,1377.0,15561,8826,1732,92,1459,8501,1106,142,37.95237,-121.33098000000001,Stockton,San Joaquin
95205,16123.0,39013.0,9313,30.6,190000.0,1163.0,37133,20547,2044,237,3118,27389,3906,88,37.96425,-121.25955,Stockton,San Joaquin
95641,30122.0,42174.0,248,53.5,221600.0,1439.0,1459,1253,8,12,51,261,78,5,38.150459999999995,-121.60271000000002,Isleton,Sacramento
95642,36017.0,63453.0,548,55.8,331300.0,1747.0,6547,5785,20,55,85,850,377,2,38.3434,-120.76398,Jackson,Amador
95648,42931.0,88167.0,3602,43.9,475600.0,2263.0,52777,43482,624,164,3509,9252,3117,164,38.926429999999996,-121.31101000000001,Lincoln,Placer
95661,45515.0,88966.0,2616,42.2,512600.0,2434.0,31851,25386,593,317,2894,4492,2061,133,38.74129,-121.24925,Roseville,Placer
95670,35086.0,71732.0,5908,35.5,348500.0,1848.0,57222,35244,4884,313,7900,11623,4314,539,38.60461,-121.27963000000001,Rancho Cordova,Sacramento
95683,53561.0,111865.0,222,52.4,526800.0,2412.0,6084,4984,247,106,208,976,387,32,38.51018,-121.09893999999998,Sloughhouse,Sacramento
95688,45387.0,98579.0,2720,39.9,519000.0,2480.0,38114,27711,1729,153,3519,9132,2871,139,38.41901,-122.02571,Vacaville,Solano
95701,57309.0,85294.0,100,58.2,448300.0,1822.0,1064,982,5,0,63,14,10,0,39.22633,-120.76741000000001,Alta,Placer
95715,40658.0,,3,46.1,287500.0,1375.0,101,98,0,0,0,0,3,0,39.27495,-120.64388000000001,Emigrant Gap,Placer
95721,,,0,,,,0,0,0,0,0,0,0,0,38.823409999999996,-120.09378999999998,Echo Lake,El Dorado
95736,18253.0,56845.0,0,24.8,,,277,230,15,0,0,16,32,0,39.03905,-120.97738000000001,Weimar,Placer
95776,33665.0,84856.0,2309,34.3,393700.0,2242.0,24311,15601,582,204,3458,11695,1829,267,38.68889,-121.70776000000001,Woodland,Yolo
92883,39898.0,107393.0,2089,38.8,494800.0,2720.0,36608,22635,3270,89,3656,12446,3074,97,33.75994,-117.47827,Corona,Riverside
92536,29767.0,48182.0,414,48.9,332400.0,1575.0,2639,2110,38,0,29,344,218,0,33.48791,-116.81528,Aguanga,Riverside
92557,25054.0,76174.0,6613,32.8,345700.0,1873.0,54275,20050,9374,240,3421,28956,3785,217,33.96855,-117.25703999999999,Moreno Valley,Riverside
94520,30462.0,68756.0,4657,33.5,451000.0,1973.0,38709,16814,1828,197,4801,18527,3814,2193,37.99344,-122.03532,Concord,Contra Costa
94538,47204.0,119206.0,3029,36.2,848100.0,2816.0,67283,15419,2475,452,36805,12801,4484,2227,37.50653,-121.96361,Fremont,Alameda
94559,40702.0,76960.0,2826,38.2,681800.0,2416.0,27564,20900,146,238,822,11662,1355,207,38.25238,-122.29382,Napa,Napa
94578,31695.0,71758.0,6334,36.6,594700.0,2476.0,42468,13130,7720,250,11499,14887,3915,2530,37.70675,-122.1256,San Leandro,Alameda
94580,35937.0,96581.0,2198,39.0,615900.0,2510.0,29661,11557,1367,251,9513,11588,2036,1329,37.67803,-122.13333999999999,San Lorenzo,Alameda
94702,53029.0,85357.0,2035,39.8,913700.0,3135.0,17000,8945,3484,126,2039,1923,1828,2149,37.86619,-122.28634,Berkeley,Alameda
94704,23005.0,46735.0,9705,21.8,902200.0,2856.0,29509,13229,1317,128,10709,3836,2428,2865,37.8664,-122.26088,Berkeley,Alameda
94707,89652.0,161332.0,390,53.3,1209200.0,4001.0,11887,8980,201,17,1263,668,1245,1082,37.89843,-122.27917,Berkeley,Alameda
94904,103288.0,135972.0,846,48.4,1615700.0,4001.0,13319,11418,120,9,733,1714,623,556,37.948409999999996,-122.55288,Greenbrae,Marin
94014,36650.0,98879.0,3146,40.8,804300.0,2882.0,49565,9867,1591,271,26969,14688,3663,6146,37.6907,-122.44769,Daly City,San Mateo
94020,85587.0,183642.0,73,45.7,883800.0,3548.0,1979,1780,2,2,127,105,63,0,37.284729999999996,-122.21968999999999,La Honda,San Mateo
94028,136519.0,221667.0,178,54.8,2000001.0,4001.0,6718,5793,18,6,510,423,337,14,37.37492,-122.21136000000001,Portola Valley,San Mateo
94040,83997.0,139717.0,2481,35.5,1995100.0,3958.0,34804,17468,389,134,11982,5766,1989,1092,37.380340000000004,-122.08531,Mountain View,Santa Clara
94102,59038.0,53539.0,6015,39.0,1059800.0,4001.0,33264,13082,3161,625,10170,5692,2548,7363,37.77956,-122.41931000000001,San Francisco,San Francisco
94111,100006.0,141230.0,730,45.0,1268900.0,4001.0,4023,2093,237,0,1457,213,193,413,37.79847,-122.3998,San Francisco,San Francisco
94010,100096.0,158316.0,1501,42.1,2000001.0,4001.0,42466,24933,546,69,12445,4099,2663,2435,37.57306,-122.37828,Burlingame,San Mateo
94044,54053.0,130327.0,1656,42.9,943500.0,3158.0,38677,23344,1025,201,8123,7184,3269,1987,37.60544,-122.47993000000001,Pacifica,San Mateo
94070,95435.0,190872.0,941,40.7,1770200.0,4001.0,30420,21620,213,37,5360,2473,2512,1079,37.49739,-122.27021,San Carlos,San Mateo
94105,172877.0,250001.0,1012,32.9,1496400.0,4001.0,12944,5151,62,0,6927,732,697,1912,37.792390000000005,-122.39707,San Francisco,San Francisco
94121,62564.0,107158.0,4493,42.4,1388200.0,3960.0,43843,20311,759,64,18294,3011,3387,7035,37.778490000000005,-122.49548,San Francisco,San Francisco
94301,114777.0,169270.0,960,44.6,2000001.0,4001.0,17470,11226,475,63,3952,1049,1423,695,37.44424,-122.14992,Palo Alto,Santa Clara
94303,55998.0,120754.0,3841,35.7,1517600.0,3741.0,47828,19169,3840,474,9589,18577,3882,995,37.45064,-122.11928,Palo Alto,Santa Clara
94305,37840.0,62515.0,1373,22.3,2000001.0,4001.0,16283,9370,718,64,4207,2483,1387,69,37.41623,-122.17069,Stanford,Santa Clara
94403,69531.0,139631.0,2758,38.3,1375300.0,3963.0,44361,21871,935,205,12454,9470,3871,2559,37.53844,-122.30453999999999,San Mateo,San Mateo
94572,36751.0,78175.0,1465,36.9,490600.0,2531.0,9997,3839,1713,0,1803,2786,1428,359,38.023920000000004,-122.23285,Rodeo,Contra Costa
94579,35139.0,91201.0,2280,43.7,625800.0,2542.0,21541,6363,634,271,10046,4317,1539,936,37.68656,-122.15709,San Leandro,Alameda
94589,28422.0,71715.0,3230,37.7,352100.0,1854.0,30206,9272,5655,263,7676,10170,2020,581,38.14162,-122.24596000000001,Vallejo,Solano
94603,21277.0,55692.0,6482,31.4,408200.0,1903.0,35486,5491,10263,577,1839,21372,2451,1690,37.73923,-122.17553999999998,Oakland,Alameda
94605,43010.0,77939.0,5600,38.7,648400.0,2676.0,43167,9632,18729,154,3551,9989,4620,3421,37.76062,-122.14903000000001,Oakland,Alameda
94612,58694.0,59773.0,3788,37.9,838800.0,3407.0,16203,5933,4214,123,3977,1685,1041,3714,37.80789,-122.2662,Oakland,Alameda
94706,53546.0,107669.0,1750,36.5,914100.0,3320.0,21404,10562,674,121,6451,2809,2535,2727,37.88969,-122.29581,Albany,Alameda
94923,65596.0,66975.0,22,61.8,806800.0,2744.0,1185,836,53,0,0,334,0,0,38.335879999999996,-123.02646999999999,Bodega Bay,Sonoma
94928,37262.0,78181.0,4322,33.8,506700.0,2207.0,43908,31235,967,299,3084,12050,3770,318,38.3459,-122.6935,Rohnert Park,Sonoma
94938,51893.0,110789.0,66,55.6,896700.0,3240.0,967,853,0,0,36,0,78,0,38.03024,-122.72953000000001,Lagunitas,Marin
94939,91551.0,136604.0,386,46.3,1527600.0,4001.0,6910,6003,17,40,302,114,480,339,37.93725,-122.53518000000001,Larkspur,Marin
94945,61448.0,120692.0,1290,49.8,875100.0,3365.0,18084,13770,551,0,1075,3374,885,616,38.1258,-122.55443000000001,Novato,Marin
94964,9160.0,97932.0,0,38.2,,,2959,809,713,62,205,966,315,0,37.94235,-122.49243999999999,San Quentin,Marin
94512,,,0,,,,18,18,0,0,0,0,0,0,38.1263,-121.83793,Birds Landing,Solano
94569,56480.0,,0,65.3,,,242,226,0,0,0,16,0,0,38.044109999999996,-122.19201000000001,Port Costa,Contra Costa
94517,63372.0,145426.0,212,42.9,793700.0,3335.0,12970,9870,299,0,1495,1515,1038,488,37.8926,-121.88252,Clayton,Contra Costa
94545,37478.0,88764.0,2392,40.5,628700.0,2582.0,32552,7719,2741,296,12681,10484,3079,1074,37.62957,-122.12048,Hayward,Alameda
94556,79992.0,152965.0,879,45.1,1171200.0,3979.0,15776,11107,78,16,3107,976,1097,1023,37.83102,-122.10425,Moraga,Contra Costa
94574,88261.0,104848.0,586,52.3,1206700.0,3993.0,8527,7521,76,13,196,1909,159,90,38.52742,-122.39261,Saint Helena,Napa
94583,62707.0,159414.0,1285,40.7,930400.0,3606.0,38527,20114,745,136,13517,3895,3120,1482,37.77245,-121.99157,San Ramon,Contra Costa
94586,102033.0,164063.0,38,50.8,1130800.0,4001.0,817,680,4,2,120,39,7,2,37.57327,-121.85472,Sunol,Alameda
94601,23634.0,53433.0,12053,33.6,524600.0,2315.0,53104,11005,8622,1143,9571,27204,3443,4411,37.77684,-122.21822,Oakland,Alameda
94621,19399.0,40813.0,7876,30.9,402500.0,1920.0,33820,4314,10317,216,1149,19838,2133,1727,37.7379,-122.20794,Oakland,Alameda
94708,96767.0,192577.0,516,50.5,1153500.0,4001.0,11899,9291,278,20,1447,397,715,866,37.90276,-122.26201999999999,Berkeley,Contra Costa
94710,52025.0,97917.0,1061,37.1,859600.0,2774.0,8123,4318,1240,87,838,1626,798,907,37.86705,-122.303,Berkeley,Alameda
94117,87799.0,167807.0,3112,33.3,1480400.0,4001.0,43526,30511,2215,190,6224,4323,2829,11349,37.77002,-122.44425,San Francisco,San Francisco
92335,18387.0,58070.0,15953,29.5,327000.0,1616.0,99242,28127,4180,884,1301,83360,5859,607,34.08733,-117.46518999999999,Fontana,San Bernardino
92371,19549.0,62143.0,3946,32.2,249500.0,1504.0,20881,16219,160,300,407,8925,2107,0,34.43837,-117.54266000000001,Phelan,San Bernardino
92372,26111.0,52500.0,560,37.9,279300.0,1709.0,5796,5169,0,0,267,1768,84,0,34.45097,-117.62858999999999,Pinon Hills,San Bernardino
92392,22121.0,61872.0,7998,32.3,245700.0,1523.0,56938,35793,8072,500,2458,31522,5637,306,34.479,-117.40883999999998,Victorville,San Bernardino
92505,24072.0,71139.0,7114,31.7,378200.0,1938.0,54706,28557,2653,336,5871,33387,3356,553,33.926629999999996,-117.4928,Riverside,Riverside
92401,18661.0,34167.0,587,27.5,248200.0,1743.0,1971,814,539,11,148,1001,58,55,34.10586,-117.29188,San Bernardino,San Bernardino
92408,18428.0,57197.0,2619,35.1,295000.0,1721.0,14312,7700,895,375,2085,8774,1001,181,34.0845,-117.2653,San Bernardino,San Bernardino
92504,26841.0,69531.0,6891,34.2,381900.0,1934.0,62423,34501,4712,770,3214,33404,4273,947,33.90607,-117.39854,Riverside,Riverside
92506,41636.0,101670.0,4129,38.8,465900.0,2265.0,45699,31279,2444,321,2781,15943,2878,285,33.934779999999996,-117.36688999999998,Riverside,Riverside
94134,36655.0,82810.0,4798,41.8,898700.0,2890.0,43286,6905,2565,156,24428,10147,2174,6318,37.71887,-122.41123999999999,San Francisco,San Francisco
94404,74698.0,155789.0,1201,39.7,1334200.0,3722.0,36086,14828,888,39,17794,2980,2041,1255,37.5562,-122.26905,San Mateo,San Mateo
94506,91482.0,200726.0,1631,46.1,1288600.0,4001.0,27143,16200,974,21,7571,1985,1823,823,37.80862,-121.90498000000001,Danville,Contra Costa
94509,27699.0,68224.0,10212,36.3,399200.0,2143.0,69295,30428,12532,413,5204,28149,8182,2259,37.99214,-121.8142,Antioch,Contra Costa
